qid,crop,gross_residue_yield (bdt/acre),required_residue_per_acre (bdt/acre),acres,quant_38 (bdt),quant_70 (bdt)
S46029,oats,2.61994910976117,2.61994910976117,3420.523138833,0,0
S46031,oats,1.8659736891352,1.8659736891352,4560.697518444,0,0
S46035,oats,1.57675007850249,1.57675007850249,905.432595573441,0,0
S46037,oats,2.04291437715947,2.04291437715947,1836.01609657948,0,0
S46039,oats,2.62220693288128,2.62220693288128,3672.03219315895,0,0
S46041,oats,2.07035423089524,2.07035423089524,3286.38497652582,0,0
S46043,oats,2.09041912911392,2.09041912911392,1634.80885311871,0,0
S46045,oats,2.15280812009447,2.15280812009447,1777.33065057009,0,0
S46047,oats,1.47021653886247,1.47021653886247,754.527162977867,0,0
S46049,oats,2.31899730557434,2.31899730557434,1240.77800134138,0,0
S46051,oats,2.56133261819081,2.56133261819081,1307.84708249497,0,0
S46053,oats,1.90784748270181,1.90784748270181,5080.4828973843,0,0
S46055,oats,1.69940564292363,1.69940564292363,1710.2615694165,0,0
S46057,oats,2.91053343981463,2.91053343981463,2012.07243460765,0,0
S46059,oats,1.94081584223002,1.94081584223002,1056.33802816901,0,0
S46061,oats,2.11447823169349,2.11447823169349,838.363514419852,0,0
S46063,oats,1.43040788194292,1.43040788194292,1584.50704225352,0,0
S46065,oats,1.60803675535814,1.60803675535814,1509.05432595573,0,0
S46067,oats,2.15869920651149,2.15869920651149,1584.50704225352,0,0
S46069,oats,1.7457634905424,1.7457634905424,1408.45070422535,0,0
S46071,oats,1.02220984308749,1.02220984308749,653.923541247485,0,0
S46073,oats,1.78254479114635,1.78254479114635,938.967136150235,0,0
S46075,oats,1.9116451164798,1.9116451164798,2540.24144869215,0,0
S46077,oats,2.76711585002666,2.76711585002666,1886.31790744467,0,0
S46079,oats,2.21969308475351,2.21969308475351,1182.09255533199,0,0
S46083,oats,2.65774559202747,2.65774559202747,452.71629778672,0,0
S46085,oats,2.00810800470349,2.00810800470349,1341.38162307176,0,0
S46087,oats,2.38240717558069,2.38240717558069,1609.65794768612,0,0
S46089,oats,1.7974793581286,1.7974793581286,3948.6921529175,0,0
S46091,oats,2.64339980616142,2.64339980616142,1006.03621730382,0,0
S46093,oats,1.20294268324214,1.20294268324214,1408.45070422535,0,0
S46095,oats,1.32878650557244,1.32878650557244,1760.56338028169,0,0
S46097,oats,2.44516712873953,2.44516712873953,1106.63983903421,0,0
S46099,oats,2.3437220482688,2.3437220482688,1374.91616364856,0,0
S46101,oats,2.05431653601942,2.05431653601942,503.018108651911,0,0
S46103,oats,1.09370257999191,1.09370257999191,1131.7907444668,0,0
S46105,oats,1.31071824594698,1.31071824594698,2263.5814889336,0,0
S46107,oats,2.59251658398204,2.59251658398204,2313.88329979879,0,0
S46109,oats,2.10345640438538,2.10345640438538,570.0871898055,0,0
S46111,oats,1.96357218040351,1.96357218040351,1307.84708249497,0,0
S46115,oats,2.06300531968566,2.06300531968566,653.923541247485,0,0
S46117,oats,1.60370785155294,1.60370785155294,1307.84708249497,0,0
S46119,oats,2.15941829352232,2.15941829352232,1307.84708249497,0,0
S46121,oats,1.31789037621197,1.31789037621197,1106.63983903421,0,0
S46123,oats,1.93037630491543,1.93037630491543,6606.30449362844,0,0
S46125,oats,2.44113261479847,2.44113261479847,905.432595573441,0,0
S46127,oats,2.40788812098337,2.40788812098337,930.583501006036,0,0
S46129,oats,2.76851911785851,2.76851911785851,1483.90342052314,0,0
S46135,oats,2.24212436264486,2.24212436264486,1307.84708249497,0,0
S46137,oats,1.59239286551774,1.59239286551774,2380.95238095238,0,0
S48009,oats,0.45302481682286,0.45302481682286,100.603621730382,0,0
S48013,oats,1.30471147244985,1.30471147244985,251.509054325956,0,0
S48021,oats,0.18120992672915,0.18120992672915,100.603621730382,0,0
S48023,oats,0.62121447474258,0.62121447474258,1509.05432595573,0,0
S48027,oats,1.70273122883643,1.70273122883643,1597.08249496982,0,0
S48029,oats,0.89625697598915,0.89625697598915,553.319919517103,0,0
S48035,oats,1.54621684503709,1.54621684503709,1408.45070422535,0,0
S48049,oats,0.89054611769224,0.89054611769224,1509.05432595573,0,0
S48051,oats,0.68557755612527,0.68557755612527,452.71629778672,0,0
S48053,oats,0.33221819900343,0.33221819900343,100.603621730382,0,0
S48055,oats,0.69463805246173,0.69463805246173,100.603621730382,0,0
S48059,oats,1.24527689585284,1.24527689585284,888.665325285044,0,0
S48069,oats,1.20806617819431,1.20806617819431,402.414486921529,0,0
S48077,oats,0.81544467028116,0.81544467028116,301.810865191147,0,0
S48081,oats,0.83246742097389,0.83246742097389,553.319919517103,0,0
S48083,oats,0.85684469099456,0.85684469099456,2984.57411133467,0,0
S48085,oats,1.73607441297406,1.73607441297406,729.376257545272,0,0
S48093,oats,1.53443889569035,1.53443889569035,1559.35613682093,0,0
S48095,oats,0.7641018577079,0.7641018577079,1810.86519114688,0,0
S48097,oats,1.99053390685448,1.99053390685448,2791.75050301811,0,0
S48099,oats,1.47321421371421,1.47321421371421,4728.37022132797,0,0
S48101,oats,0.81544467028116,0.81544467028116,301.810865191147,0,0
S48107,oats,0.66443639800687,0.66443639800687,100.603621730382,0,0
S48111,oats,1.43583085032704,1.43583085032704,1031.18712273642,0,0
S48117,oats,1.12806392330857,1.12806392330857,1182.09255533199,0,0
S48121,oats,1.66249572313135,1.66249572313135,1081.48893360161,0,0
S48133,oats,1.17679858299398,1.17679858299398,570.0871898055,0,0
S48139,oats,1.41017564980621,1.41017564980621,628.772635814889,0,0
S48143,oats,1.03698268854708,1.03698268854708,427.565392354125,0,0
S48145,oats,1.48599551366846,1.48599551366846,5466.13011401744,0,0
S48147,oats,1.49420873316141,1.49420873316141,1571.93158953722,0,0
S48153,oats,1.09934022215682,1.09934022215682,251.509054325956,0,0
S48155,oats,1.09934022215682,1.09934022215682,503.018108651911,0,0
S48163,oats,1.22618717086722,1.22618717086722,1810.86519114688,0,0
S48171,oats,0.93004546869206,0.93004546869206,1224.01073105298,0,0
S48175,oats,0.33221819900343,0.33221819900343,100.603621730382,0,0
S48181,oats,1.81186872031089,1.81186872031089,1647.38430583501,0,0
S48187,oats,0.93257456494956,0.93257456494956,385.647216633132,0,0
S48189,oats,0.66443639800687,0.66443639800687,100.603621730382,0,0
S48193,oats,1.62059308892473,1.62059308892473,7406.9416498994,0,0
S48207,oats,0.88188831008184,0.88188831008184,251.509054325956,0,0
S48209,oats,0.18120992672915,0.18120992672915,100.603621730382,0,0
S48217,oats,1.73034409104622,1.73034409104622,1622.23340040241,0,0
S48221,oats,0.77517579767468,0.77517579767468,150.905432595573,0,0
S48231,oats,1.47815525946203,1.47815525946203,704.225352112676,0,0
S48251,oats,1.48072541561687,1.48072541561687,1559.35613682093,0,0
S48253,oats,0.57987176553327,0.57987176553327,452.71629778672,0,0
S48255,oats,0.93927145354607,0.93927145354607,653.923541247485,0,0
S48257,oats,1.76312944185394,1.76312944185394,704.225352112676,0,0
S48259,oats,0.64933557077944,0.64933557077944,201.207243460765,0,0
S48265,oats,0.41074250058606,0.41074250058606,905.432595573441,0,0
S48271,oats,0.66443639800687,0.66443639800687,100.603621730382,0,0
S48275,oats,0.78222285038081,0.78222285038081,553.319919517103,0,0
S48277,oats,1.71545397303591,1.71545397303591,628.772635814889,0,0
S48279,oats,0.66443639800687,0.66443639800687,100.603621730382,0,0
S48281,oats,1.15115678617251,1.15115678617251,855.130784708249,0,0
S48283,oats,1.30169130700436,1.30169130700436,352.112676056338,0,0
S48287,oats,1.29867114155888,1.29867114155888,377.263581488934,0,0
S48293,oats,1.66109099501717,1.66109099501717,855.130784708249,0,0
S48303,oats,0.64933557077944,0.64933557077944,201.207243460765,0,0
S48307,oats,0.86014311887435,0.86014311887435,838.363514419852,0,0
S48309,oats,1.75324368859619,1.75324368859619,4539.7384305835,0,0
S48319,oats,1.33894001416536,1.33894001416536,150.905432595573,0,0
S48323,oats,0.93625128810059,0.93625128810059,100.603621730382,0,0
S48325,oats,0.86046056692117,0.86046056692117,3445.67404426559,0,0
S48331,oats,1.69472465566008,1.69472465566008,1475.51978537894,0,0
S48333,oats,1.05705790592002,1.05705790592002,1232.39436619718,0,0
S48341,oats,0.87920371857474,0.87920371857474,226.35814889336,0,0
S48349,oats,1.29565097611339,1.29565097611339,754.527162977867,0,0
S48353,oats,0.38960134246766,0.38960134246766,352.112676056338,0,0
S48369,oats,0.30201654454858,0.30201654454858,100.603621730382,0,0
S48395,oats,0.60403308909715,0.60403308909715,201.207243460765,0,0
S48399,oats,0.97017006925758,0.97017006925758,2179.74513749162,0,0
S48411,oats,1.14539774520048,1.14539774520048,1006.03621730382,0,0
S48413,oats,0.61944634723274,0.61944634723274,729.376257545272,0,0
S48415,oats,0.90604963364573,0.90604963364573,100.603621730382,0,0
S48417,oats,0.59195242731521,0.59195242731521,251.509054325956,0,0
S48421,oats,1.47988106828802,1.47988106828802,402.414486921529,0,0
S48429,oats,1.01477558968322,1.01477558968322,251.509054325956,0,0
S48431,oats,0.65537590167041,0.65537590167041,352.112676056338,0,0
S48433,oats,0.8063841739447,0.8063841739447,150.905432595573,0,0
S48441,oats,0.99144741520774,0.99144741520774,486.250838363514,0,0
S48451,oats,1.43910883477397,1.43910883477397,1006.03621730382,0,0
S48453,oats,1.09934022215682,1.09934022215682,704.225352112676,0,0
S48463,oats,0.97445229968133,0.97445229968133,3722.33400402414,0,0
S48477,oats,1.10739399667811,1.10739399667811,150.905432595573,0,0
S48485,oats,0.69463805246173,0.69463805246173,100.603621730382,0,0
S48487,oats,0.68255739067978,0.68255739067978,4024.14486921529,0,0
S48491,oats,1.05852030181994,1.05852030181994,1592.89067739772,0,0
S48493,oats,0.60403308909715,0.60403308909715,100.603621730382,0,0
S48497,oats,1.20806617819431,1.20806617819431,276.659959758551,0,0
S48503,oats,1.4013567667054,1.4013567667054,251.509054325956,0,0
S48507,oats,1.46780040650608,1.46780040650608,1659.95975855131,0,0
S49001,oats,1.51008272274288,1.51008272274288,100.603621730382,0,0
S49003,oats,2.47895179765472,2.47895179765472,838.363514419852,0,0
S49005,oats,2.545568018338,2.545568018338,469.483568075117,0,0
S49007,oats,1.73659513115432,1.73659513115432,100.603621730382,0,0
S49013,oats,2.86915717321148,2.86915717321148,251.509054325956,0,0
S49015,oats,2.29532573856918,2.29532573856918,301.810865191147,0,0
S49021,oats,2.01344363032384,2.01344363032384,150.905432595573,0,0
S49023,oats,2.34062822025147,2.34062822025147,100.603621730382,0,0
S49027,oats,2.5012461098523,2.5012461098523,368.879946344735,0,0
S49033,oats,1.35907445046859,1.35907445046859,100.603621730382,0,0
S49037,oats,1.716003094026,1.716003094026,368.879946344735,0,0
S49039,oats,2.61546327579067,2.61546327579067,503.018108651911,0,0
S49041,oats,2.41613235638861,2.41613235638861,100.603621730382,0,0
S49045,oats,2.11411581184004,2.11411581184004,100.603621730382,0,0
S49047,oats,2.49667010160157,2.49667010160157,150.905432595573,0,0
S49049,oats,2.57922129044484,2.57922129044484,251.509054325956,0,0
S49055,oats,2.06881333015775,2.06881333015775,301.810865191147,0,0
S53011,oats,2.26512408411432,2.26512408411432,402.414486921529,0,0
S53017,oats,1.30773163789534,1.30773163789534,1509.05432595573,0,0
S53037,oats,2.39197103282473,2.39197103282473,603.621730382294,0,0
S53041,oats,2.11411581184004,2.11411581184004,100.603621730382,0,0
S53043,oats,2.26512408411432,2.26512408411432,402.414486921529,0,0
S53047,oats,1.87250257620117,1.87250257620117,754.527162977867,0,0
S53063,oats,1.73612323030346,1.73612323030346,1073.10529845741,0,0
S53065,oats,2.05322927645904,2.05322927645904,838.363514419852,0,0
S53075,oats,2.41613235638861,2.41613235638861,503.018108651911,0,0
S55003,oats,1.38927610492345,1.38927610492345,503.018108651911,0,0
S55005,oats,1.71840549835764,1.71840549835764,2951.03957075788,0,0
S55007,oats,1.51008272274288,1.51008272274288,754.527162977867,0,0
S55009,oats,2.12332987591101,2.12332987591101,3957.0757880617,0,0
S55011,oats,1.79500399118494,1.79500399118494,3554.66130114017,0,0
S55013,oats,1.20023611963194,1.20023611963194,905.432595573441,0,0
S55015,oats,2.32720526271598,2.32720526271598,2716.29778672032,0,0
S55017,oats,1.81515766267929,1.81515766267929,5960.76458752515,0,0
S55019,oats,2.23257919784831,2.23257919784831,8752.51509054326,0,0
S55021,oats,1.68501698101388,1.68501698101388,2582.15962441314,0,0
S55023,oats,1.85384861315553,1.85384861315553,2280.348759222,0,0
S55025,oats,2.33956048499296,2.33956048499296,3319.91951710262,0,0
S55027,oats,2.24661902415932,2.24661902415932,4351.10663983903,0,0
S55029,oats,1.73753893285603,1.73753893285603,4024.14486921529,0,0
S55033,oats,1.79543628552326,1.79543628552326,5105.6338028169,0,0
S55035,oats,1.92792759042053,1.92792759042053,3051.64319248826,0,0
S55039,oats,2.18133884917504,2.18133884917504,4678.06841046278,0,0
S55043,oats,1.97658907609298,1.97658907609298,10085.5130784708,0,0
S55045,oats,2.13049878477545,2.13049878477545,5331.99195171026,0,0
S55047,oats,1.86495216258746,1.86495216258746,1609.65794768612,0,0
S55049,oats,1.95973305303448,1.95973305303448,4502.01207243461,0,0
S55053,oats,1.77546758317847,1.77546758317847,3898.39034205231,0,0
S55055,oats,1.91815623991201,1.91815623991201,1441.98524480215,0,0
S55057,oats,1.90762077905566,1.90762077905566,1441.98524480215,0,0
S55061,oats,2.19431937553758,2.19431937553758,6061.36820925553,0,0
S55063,oats,1.77957440864777,1.77957440864777,1307.84708249497,0,0
S55065,oats,1.98358323750124,1.98358323750124,3957.0757880617,0,0
S55067,oats,2.21517519405437,2.21517519405437,7847.08249496982,0,0
S55069,oats,1.51216559546391,1.51216559546391,972.501676727029,0,0
S55071,oats,2.16914074392902,2.16914074392902,5508.04828973843,0,0
S55073,oats,2.10915230874021,2.10915230874021,9029.17505030181,0,0
S55075,oats,1.74082336277799,1.74082336277799,1676.7270288397,0,0
S55077,oats,1.42666862948661,1.42666862948661,704.225352112676,0,0
S55081,oats,1.82216648544308,1.82216648544308,3822.93762575453,0,0
S55083,oats,1.65161596616859,1.65161596616859,2565.39235412475,0,0
S55087,oats,2.34062822025147,2.34062822025147,2548.62508383635,0,0
S55089,oats,2.02479602526078,2.02479602526078,1182.09255533199,0,0
S55091,oats,1.8411393196519,1.8411393196519,1307.84708249497,0,0
S55093,oats,2.10038778708783,2.10038778708783,5256.53923541247,0,0
S55095,oats,1.82126156695754,1.82126156695754,2984.57411133467,0,0
S55097,oats,1.51896556228843,1.51896556228843,1710.2615694165,0,0
S55099,oats,1.65412138245067,1.65412138245067,871.898054996646,0,0
S55103,oats,1.74540394703698,1.74540394703698,1609.65794768612,0,0
S55105,oats,2.08894776646099,2.08894776646099,804.828973843058,0,0
S55107,oats,1.69311202624642,1.69311202624642,2087.52515090543,0,0
S55109,oats,1.88194059321832,1.88194059321832,5231.38832997988,0,0
S55111,oats,1.80380210947419,1.80380210947419,3051.64319248826,0,0
S55115,oats,2.09865714510485,2.09865714510485,5306.84104627767,0,0
S55117,oats,2.13257237845134,2.13257237845134,3621.73038229376,0,0
S55119,oats,2.08431684611124,2.08431684611124,5030.18108651911,0,0
S55121,oats,1.75608423296066,1.75608423296066,2942.65593561368,0,0
S55123,oats,1.82728445668217,1.82728445668217,4502.01207243461,0,0
S55127,oats,1.91025464426975,1.91025464426975,804.828973843058,0,0
S55129,oats,1.40437693215088,1.40437693215088,804.828973843058,0,0
S55131,oats,2.20194998121792,2.20194998121792,2741.44869215292,0,0
S55133,oats,2.05371250293032,2.05371250293032,905.432595573441,0,0
S55135,oats,1.72691511370084,1.72691511370084,2615.69416498994,0,0
S55137,oats,1.32887279601374,1.32887279601374,503.018108651911,0,0
S55139,oats,2.163646525146,2.163646525146,1257.54527162978,0,0
S55141,oats,1.96832757860733,1.96832757860733,2716.29778672032,0,0
S56003,oats,2.55292808539003,2.55292808539003,1710.2615694165,0,0
S56005,oats,0.93625128810059,0.93625128810059,1307.84708249497,0,0
S56011,oats,0.97249327344642,0.97249327344642,1676.7270288397,0,0
S56013,oats,2.05371250293032,2.05371250293032,503.018108651911,0,0
S56015,oats,1.5770161191023,1.5770161191023,1240.77800134138,0,0
S56021,oats,1.8876034034286,1.8876034034286,603.621730382294,0,0
S56027,oats,0.60403308909715,0.60403308909715,1106.63983903421,0,0
S56029,oats,3.00622622035275,3.00622622035275,653.923541247485,0,0
S56031,oats,0.61732181705729,0.61732181705729,1257.54527162978,0,0
S56033,oats,1.81209926729146,1.81209926729146,603.621730382294,0,0
S56045,oats,1.04195707869259,1.04195707869259,402.414486921529,0,0
S04003,sorghum,2.87211497593107,2.87211497593107,2010.81081081081,0,0
S04012,sorghum,2.04538397091347,2.04538397091347,778.378378378378,0,0
S04013,sorghum,1.96675446283527,1.96675446283527,2302.7027027027,0,0
S04019,sorghum,2.09351065258202,2.09351065258202,2724.32432432432,0,0
S04021,sorghum,2.11617901713605,2.11617901713605,8951.35135135135,0,0
S04027,sorghum,2.17123524347673,2.17123524347673,2432.43243243243,0,0
S05001,sorghum,2.16570067508485,2.16570067508485,972.972972972973,0,0
S05003,sorghum,2.31008072009051,2.31008072009051,1848.64864864865,0,0
S05017,sorghum,2.04538397091347,2.04538397091347,6032.43243243243,0,0
S05021,sorghum,1.96717811320207,1.96717811320207,1686.48648648649,0,0
S05029,sorghum,2.33103911372036,2.33103911372036,1508.10810810811,0,0
S05031,sorghum,2.2159328990764,2.2159328990764,2594.59459459459,0,0
S05035,sorghum,2.27755188261924,2.27755188261924,11708.1081081081,0,0
S05037,sorghum,2.18750063237531,2.18750063237531,6551.35135135135,0,0
S05041,sorghum,2.33414406092478,2.33414406092478,10994.5945945946,0,0
S05055,sorghum,1.58818049506222,1.58818049506222,1362.16216216216,0,0
S05063,sorghum,1.7084971992336,1.7084971992336,1945.94594594595,0,0
S05067,sorghum,2.04538397091347,2.04538397091347,3308.10810810811,0,0
S05075,sorghum,1.80990699274948,1.80990699274948,2724.32432432432,0,0
S05077,sorghum,2.23266287913167,2.23266287913167,10151.3513513514,0,0
S05079,sorghum,2.37127035821195,2.37127035821195,1702.7027027027,0,0
S05085,sorghum,2.52634618834792,2.52634618834792,2562.16216216216,0,0
S05093,sorghum,2.16737951281747,2.16737951281747,4183.78378378378,0,0
S05095,sorghum,1.97319394841064,1.97319394841064,3891.89189189189,0,0
S05107,sorghum,2.50811256429766,2.50811256429766,10735.1351351351,0,0
S05111,sorghum,2.30406488488194,2.30406488488194,5254.05405405405,0,0
S05117,sorghum,2.40076570703621,2.40076570703621,5886.48648648649,0,0
S05119,sorghum,1.99202612819399,1.99202612819399,2237.83783783784,0,0
S05121,sorghum,2.1175739934163,2.1175739934163,1167.56756756757,0,0
