"FIPS","CODE","CMZ","total_acres","residue","avg_res_acre","cgy","cgr","sgr","sgr","sby","sbr","wheaty","wheatr","barleyy","barleyr","oaty","oatr","ryey","ryer","coty","cotr","suny","sunr","flay","flar","safy","safr","cany","canr","poty","potr"
"NC123","NC123",66,1273.43,42.6,0.03,87.1,85206.8,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC125","NC125",67,4622.59,1166.92,0.25,81.5,1355840,0,0,26.9,0,42.5,978004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC127","NC127",67,8116.54,7185.89,0.89,160.3,10077200,0,0,27.1,0,59.5,4294570,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC129","NC129",67,1739.27,1502.47,0.86,191.2,3004930,0,0,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC131","NC131",67,19639.2,17169.9,0.87,108,20532100,0,0,35.7,0,64.9,13807800,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC133","NC133",67,19903.2,14637.2,0.74,119.8,22758400,0,0,34.9,0,48.1,6516120,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC135","NC135",66,5488.06,3104.9,0.57,122.1,1176560,0,0,31.4,0,60.9,5033250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC137","NC137",67,24717.8,33319.6,1.35,166.2,49816000,0,0,44.3,0,57.5,16823300,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"NC139","NC139",67,35172.6,49748.5,1.41,174.7,74632800,0,0,38,0,64.4,24864200,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC141","NC141",67,18859.7,16428,0.87,135.1,26641300,0,0,29,0,49.5,6214710,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC143","NC143",67,49365.9,72278.3,1.46,146.4,88879400,0,0,40.7,0,74,55677300,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"NC145","NC145",66,15063.8,6929.22,0.46,99.7,2732780,0,0,23.5,0,49,11125700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC147","NC147",67,71577.4,64595.6,0.9,98.2,78167000,0,0,31.3,0,54.4,51024200,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC149","NC149",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC151","NC151",66,13228.8,1653.53,0.12,118.7,595280,0,0,35.1,0,60.2,2711780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC153","NC153",67,5317.42,1667.74,0.31,136.3,3335490,0,0,33.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"NC155","NC155",67,118627,111146,0.94,100.1,146453000,0,0,29.2,0,50.5,75840000,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC157","NC157",66,7602.54,4696.57,0.62,94.3,2154920,0,0,28.5,0,50.7,7238210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC159","NC159",66,23702.6,15361.9,0.65,128,5397170,0,0,35.9,0,65.7,25326700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC161","NC161",66,617.45,0,0,0,0,0,0,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC163","NC163",67,78088.8,59520.3,0.76,97.1,82350000,0,0,33.6,0,48.7,36690700,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC165","NC165",67,8834.62,7694.31,0.87,107.4,10074100,0,0,30.7,0,54,5314570,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC167","NC167",66,28268.9,3741.6,0.13,122.6,1569780,0,0,34.7,0,59.1,5913410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC169","NC169",66,2639.35,157.22,0.06,92.4,71500.5,0,0,29,0,40.2,242932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC171","NC171",66,14005.2,7430.57,0.53,147.6,4417560,0,0,39.1,0,64.5,10443600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC175","NC175",64,360.15,120.96,0.34,144.4,241911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC177","NC177",67,52638.3,76007.1,1.44,169.2,110380000,0,0,45,0,66.3,41634300,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"NC179","NC179",66,89213.2,11574.3,0.13,112.9,5382250,0,0,33.4,0,61.4,17766400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC181","NC181",66,5802.78,2917.34,0.5,0,0,0,0,28.3,0,57.2,5834670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC183","NC183",66,14458.3,4834.25,0.33,66.5,2102200,0,0,23.8,0,46.4,7566300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC187","NC187",67,64886.7,88478,1.36,154.2,122594000,0,0,40.9,0,63.6,54362200,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"NC189","NC189",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC191","NC191",67,72658.9,67339.6,0.93,105.9,87845500,0,0,33.2,0,53.8,46833700,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC193","NC193",66,4148.48,684.64,0.17,115.4,410716,0,0,42.5,0,32.7,958568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC195","NC195",67,22548.3,20906.4,0.93,107.6,26955900,0,0,31.8,0,60.5,14856900,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"NC197","NC197",66,22629.3,14478.1,0.64,137.3,6150520,0,0,35.1,0,59.4,22805700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC199","NC199",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND001","ND001",3,10330.1,12363.6,1.2,53.7,4059380,0,0,0,0,44.1,20667900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND003","ND003",1,323043,517257,1.6,138.5,759831000,0,0,34.5,0,53.1,274683000,0,0,0,0,0,0,0,0,1501.3,0,0,0,0,0,0,0,0,0
"ND005","ND005",2,220575,163461,0.74,0,0,0,0,30.8,0,52.7,232694000,66.4,94227600,0,0,0,0,0,0,0,0,0,0,0,0,1346.8,0,0,0
"ND007","ND007",3,4427.22,5530.39,1.25,50.3,1674560,0,0,0,0,48.2,9386230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND009","ND009",2,197355,141309,0.72,0,0,0,0,26.1,0,51.5,134736000,68,147883000,0,0,0,0,0,0,0,0,0,0,0,0,1436.8,0,0,0
"ND011","ND011",3,10751.8,11006.5,1.02,63.6,4965500,0,0,0,0,30.8,17047600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND013","ND013",2,55929.1,38241.9,0.68,0,0,0,0,0,0,43.3,29526800,62,46957000,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,0,0
"ND015","ND015",1,59461.7,46491.9,0.78,91,22556100,0,0,26.1,0,31.1,70427800,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0
"ND017","ND017",1,448783,801709,1.79,149.6,1284380000,0,0,37.3,0,53.8,319040000,0,0,0,0,0,0,0,0,1668.7,0,0,0,0,0,0,0,0,0
"ND019","ND019",2,155277,139095,0.9,0,0,0,0,30.8,0,63,190582000,72.2,87608000,0,0,0,0,0,0,0,0,0,0,0,0,1676.5,0,0,0
"ND021","ND021",1,186576,365678,1.96,151.7,658530000,0,0,39.2,0,47.9,72825300,0,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0
"ND023","ND023",2,26160.5,21806.9,0.83,0,0,0,0,0,0,45.9,29999500,55.2,13614200,0,0,0,0,0,0,0,0,0,0,0,0,1170.5,0,0,0
"ND025","ND025",3,35646.9,27343.5,0.77,55.6,9022320,0,0,0,0,34.5,45664600,0,0,0,0,0,0,0,0,1221.5,0,0,0,0,0,0,0,0,0
"ND027","ND027",2,90366.8,67340,0.75,0,0,0,0,31.1,0,53.7,90744000,72.8,43935900,0,0,0,0,0,0,0,0,0,0,0,0,1398.7,0,0,0
"ND029","ND029",1,131030,114819,0.88,102.4,77606900,0,0,27,0,35.3,152031000,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0
"ND031","ND031",2,147827,129004,0.87,0,0,0,0,31.7,0,56.5,199509000,74.5,58499100,0,0,0,0,0,0,0,0,0,0,0,0,1358.3,0,0,0
"ND033","ND033",3,18347.7,19219.9,1.05,68.9,6908720,0,0,0,0,41.4,31531000,0,0,0,0,0,0,0,0,1587,0,0,0,0,0,0,0,0,0
"ND035","ND035",2,163565,123752,0.76,0,0,0,0,33.1,0,57.8,218747000,65.4,28757200,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0
"ND037","ND037",3,48745.8,35327.1,0.72,79.4,13620400,0,0,0,0,40.6,57033900,0,0,0,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,0
"ND039","ND039",1,120399,154660,1.28,131.9,178045000,0,0,33.3,197905,51.6,131077000,0,0,0,0,0,0,0,0,1501.5,0,0,0,0,0,0,0,0,0
"ND041","ND041",3,36577.2,42046.2,1.15,62.2,16391000,0,0,0,0,39.7,67701300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND043","ND043",1,30421.5,42218.2,1.39,143,63732300,0,0,31.2,0,35.4,20704100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND045","ND045",1,232056,435552,1.88,148.4,748036000,0,0,37.4,0,51.6,123069000,0,0,0,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,0
"ND047","ND047",1,101447,91798.1,0.9,98.6,97061100,0,0,29,93091.2,31.4,86442000,0,0,0,0,0,0,0,0,1315.8,0,0,0,0,0,0,0,0,0
"ND049","ND049",2,106469,80746.8,0.76,0,0,0,0,27.2,0,52.7,106306000,62.6,55187200,0,0,0,0,0,0,0,0,0,0,0,0,1340.5,0,0,0
"ND051","ND051",1,117215,113860,0.97,113.9,113371000,0,0,31,0,34.2,114348000,0,0,0,0,0,0,0,0,1356.3,0,0,0,0,0,0,0,0,0
"ND053","ND053",3,7378.68,7846.39,1.06,85.2,4410850,0,0,0,0,28.7,11281900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND055","ND055",2,108364,81312.1,0.75,0,0,0,0,0,0,55.2,112693000,60.1,49931500,0,0,0,0,0,0,0,0,0,0,0,0,1318.3,0,0,0
"ND057","ND057",3,9888.6,11538.7,1.17,95.7,5507360,0,0,0,0,48.5,17570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND059","ND059",3,38122.6,20427.4,0.54,76.1,8175380,0,0,0,0,28.4,32679400,0,0,0,0,0,0,0,0,1501,0,0,0,0,0,0,0,0,0
"ND061","ND061",2,92733.5,54387.6,0.59,0,0,0,0,0,0,50,61973100,60.2,46802200,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0
"ND063","ND063",2,142331,72989.3,0.51,0,0,0,0,28.5,0,51.8,122234000,66,23744300,0,0,0,0,0,0,0,0,0,0,0,0,1341.3,0,0,0
"ND065","ND065",3,12520.5,5066.5,0.4,101.9,3122840,0,0,0,0,30.9,7010160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND067","ND067",2,117101,91860.4,0.78,0,0,0,0,35.2,0,65.5,156236000,65,27484300,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,0,0
"ND069","ND069",2,122656,88816,0.72,0,0,0,0,29,0,50.5,121845000,63.7,55786900,0,0,0,0,0,0,0,0,0,0,0,0,1423.5,0,0,0
"ND071","ND071",2,228614,184576,0.81,0,0,0,0,30.2,0,57.3,230940000,71.5,138213000,0,0,0,0,0,0,0,0,0,0,0,0,1554.3,0,0,0
"ND073","ND073",1,159734,293734,1.84,154.5,465394000,0,0,38.7,0,58.3,122074000,0,0,0,0,0,0,0,0,1484,0,0,0,0,0,0,0,0,0
"ND075","ND075",2,137022,100420,0.73,0,0,0,0,25.8,0,50.6,97299200,70.2,103540000,0,0,0,0,0,0,0,0,0,0,0,0,1479.5,0,0,0
"ND077","ND077",1,409332,793705,1.94,154.2,1399850000,0,0,37.1,0,50.7,187556000,0,0,0,0,0,0,0,0,1611.5,0,0,0,0,0,0,0,0,0
"ND079","ND079",2,74694.3,62061.3,0.83,0,0,0,0,30,0,52.7,83394100,69.4,40728400,0,0,0,0,0,0,0,0,0,0,0,0,1646.3,0,0,0
"ND081","ND081",1,217719,381773,1.75,153.3,601722000,0,0,38.1,0,55.8,161824000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND083","ND083",2,69727.8,38902.2,0.56,0,0,0,0,24.3,0,38.5,49078700,61.3,28725700,0,0,0,0,0,0,0,0,0,0,0,0,1331,0,0,0
"ND085","ND085",3,9952.26,10382.5,1.04,112.2,6482390,0,0,0,0,34.1,14282600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND087","ND087",3,7154.26,5886.21,0.82,57.2,2088710,0,0,0,0,32.8,9683710,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,0
"ND089","ND089",3,35149.2,34153.6,0.97,58.5,14114800,0,0,0,0,38.9,54192300,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0
"ND091","ND091",1,186898,303477,1.62,138.1,452393000,0,0,34,83913.8,54.3,154477000,0,0,0,0,0,0,0,0,1686,0,0,0,0,0,0,0,0,0
"ND093","ND093",1,362047,520175,1.44,132.3,744161000,0,0,33.9,0,45.4,296189000,0,0,0,0,0,0,0,0,1323.3,0,0,0,0,0,0,0,0,0
"ND095","ND095",2,119702,96749.7,0.81,0,0,0,0,32,0,48.3,128029000,71.3,65470600,0,0,0,0,0,0,0,0,0,0,0,0,1561,0,0,0
"ND097","ND097",1,252204,454454,1.8,146.6,723454000,0,0,36,0,58.3,185455000,0,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,0,0
"ND099","ND099",2,106912,81820.6,0.77,0,0,0,0,32.8,0,51.9,121508000,70.7,42133300,0,0,0,0,0,0,0,0,0,0,0,0,1428.3,0,0,0
"ND101","ND101",2,130327,105890,0.81,0,0,0,0,29.7,0,54.6,130926000,71,80854900,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,0
"ND103","ND103",2,203099,146857,0.72,0,0,0,0,30.5,0,46,225481000,73,68233700,0,0,0,0,0,0,0,0,0,0,0,0,1291.3,0,0,0
"ND105","ND105",2,42257.4,23490.6,0.56,0,0,0,0,0,0,35,17002700,55.4,29978600,0,0,0,0,0,0,0,0,0,0,0,0,1202.5,0,0,0
"OH001","OH001",62,12037.2,1170.95,0.1,125.4,1195870,0,0,0,0,51.9,1146020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH003","OH003",16,110750,241900,2.18,163.4,318778000,0,0,47.5,0,73.3,165021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH005","OH005",16,55914,92420.7,1.65,166.9,127085000,0,0,48,0,64.6,57756400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH007","OH007",4,49590.9,100101,2.02,150.5,176097000,0,0,46.3,0,58.3,24105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH009","OH009",62,3453.84,558.03,0.16,169.5,1116060,0,0,46.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH011","OH011",16,120930,266796,2.21,166,348412000,0,0,50.2,0,74.4,185181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH013","OH013",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH015","OH015",62,99724.6,86797.1,0.87,164.7,93943200,0,0,42.1,0,64.4,79651000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH017","OH017",16,48154.8,77510.1,1.61,163.5,104969000,0,0,43.7,0,67.8,50051800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH019","OH019",16,12200.5,5728.97,0.47,118.5,7590670,0,0,48.8,0,54.5,3867260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH021","OH021",16,131060,294279,2.25,195.1,423772000,0,0,55,0,72.5,164786000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH023","OH023",16,102032,240688,2.36,192.6,336006000,0,0,54.9,0,82.5,145370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH025","OH025",62,56636.4,51441.2,0.91,161.9,50870500,0,0,39.3,0,79.5,52011800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH027","OH027",16,129484,251845,1.94,191,394273000,0,0,50.8,0,62.7,109417000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH029","OH029",16,29932,33273.1,1.11,165.5,46646100,0,0,48.5,0,59.9,19900200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH031","OH031",16,30829.6,26925.3,0.87,177.8,43285000,0,0,49.1,0,63.3,10565700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH033","OH033",16,147334,354166,2.4,187.1,484877000,0,0,51.9,0,76,223455000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH035","OH035",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH037","OH037",16,204380,468577,2.29,183,640461000,0,0,54,0,78,296694000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH039","OH039",4,170354,393742,2.31,157.4,653815000,0,0,44.5,0,70.5,133668000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH041","OH041",16,84250.7,187301,2.22,180.9,248204000,0,0,50.6,0,79,126398000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH043","OH043",4,72531.4,188354,2.6,178.7,322271000,0,0,49.5,0,77,54436500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH045","OH045",16,94512.7,176214,1.86,184,245256000,0,0,52.6,0,71.5,107172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH047","OH047",16,146373,338585,2.31,188.4,462262000,0,0,54.3,0,82.4,214908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH049","OH049",16,31236.9,66128.6,2.12,179.2,87749900,0,0,51.9,0,78.4,44507300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH051","OH051",4,187376,523891,2.8,188.8,896629000,0,0,54.1,0,80.8,151152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH053","OH053",62,3182.98,494.32,0.16,146.6,988642,0,0,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH055","OH055",4,5011.43,7403.86,1.48,141.2,14807700,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH057","OH057",16,94547.8,209971,2.22,197.4,327614000,0,0,56.1,0,66.7,92328300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH059","OH059",16,4068.31,1846.46,0.45,137.7,3692930,0,0,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH061","OH061",62,7278.17,2019.68,0.28,162.6,4039360,0,0,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH063","OH063",16,162869,359298,2.21,163.5,460296000,0,0,48.3,0,74,258299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH065","OH065",16,153650,338546,2.2,172.5,478334000,0,0,52.1,0,68.7,198757000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH067","OH067",16,3388.83,1040.79,0.31,135.9,2081590,0,0,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH069","OH069",4,205386,564869,2.75,187,934177000,0,0,53.8,0,82.5,195561000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH071","OH071",62,137645,97088.1,0.71,165.1,103342000,0,0,43.7,0,68,90834100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH073","OH073",16,3042.33,1797.47,0.59,148.1,3594930,0,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH075","OH075",16,27869.5,29333.5,1.05,169.3,45171000,0,0,50.2,0,59.5,13496000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH077","OH077",4,182422,471525,2.58,179,800831000,0,0,45.3,0,74.3,142219000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH079","OH079",62,4905.12,339.75,0.07,124.3,679491,0,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH081","OH081",16,1273.95,377.34,0.3,163.7,754671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH083","OH083",16,76801.8,112205,1.46,172.1,155806000,0,0,48.5,0,66.4,68604900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH085","OH085",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH087","OH087",62,1225.1,0,0,0,0,0,0,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH089","OH089",16,88952.6,131736,1.48,175.9,183678000,0,0,49.5,0,67.4,79795000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH091","OH091",16,120211,245372,2.04,183.3,342739000,0,0,52.9,0,71.2,148005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH093","OH093",4,87323.4,194493,2.23,157.2,331695000,0,0,43.9,0,66.2,57291100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH095","OH095",4,54624.1,149569,2.74,184.3,254022000,0,0,56.4,0,81.2,45116100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH097","OH097",16,157968,366041,2.32,196.3,512157000,0,0,56.7,0,82.2,219925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH099","OH099",16,21241.8,33498.1,1.58,153.2,46656300,0,0,50.1,0,55.9,20339900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH101","OH101",16,122403,279639,2.28,178.8,381601000,0,0,51.4,0,71.9,177678000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH103","OH103",4,48070.8,103699,2.16,162.4,179911000,0,0,46.3,0,58.3,27486800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH105","OH105",62,3228.66,760.07,0.24,150.5,1520140,0,0,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH107","OH107",16,154962,356667,2.3,172.4,480737000,0,0,50.1,0,76.6,232597000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH109","OH109",16,116099,267504,2.3,192.8,384525000,0,0,55.3,0,69.8,150483000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH111","OH111",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH113","OH113",16,59710.6,126349,2.12,172.3,173193000,0,0,49.3,0,76.2,79505300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH115","OH115",16,3157.72,1249.44,0.4,148.5,2498870,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH117","OH117",16,81909.3,153418,1.87,167.6,199647000,0,0,50.4,0,71.4,107189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH119","OH119",16,21232.7,18991.3,0.89,183.1,30066100,0,0,50.9,0,63.8,7916420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH121","OH121",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH123","OH123",4,90180.3,220880,2.45,172.7,369462000,0,0,46.9,0,72.4,72297600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH125","OH125",16,131687,300943,2.29,177.4,387675000,0,0,48.5,0,71.8,214211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH127","OH127",16,24953.9,19596.5,0.79,177.5,29582600,0,0,49.6,0,65.2,9610300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH129","OH129",16,158662,342510,2.16,178.9,458750000,0,0,51.1,0,79.3,226269000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH131","OH131",62,15503.3,11333.1,0.73,160.1,12804000,0,0,41.2,0,61.1,9862160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH133","OH133",4,34001.3,55864.2,1.64,136.4,93130100,0,0,47.1,0,62.3,18598400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH135","OH135",16,121712,233407,1.92,177.7,333230000,0,0,51.4,0,67.5,133584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH137","OH137",16,166591,366272,2.2,164.1,462547000,0,0,47.4,0,73.5,269997000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH139","OH139",16,54150.1,90519.5,1.67,170.3,119344000,0,0,48.6,0,70.8,61695100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH141","OH141",16,85061.9,140199,1.65,177.3,186105000,0,0,48.4,0,78.7,94293300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH143","OH143",4,166934,434082,2.6,177.2,739647000,0,0,47.5,0,75.4,128518000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH145","OH145",62,21178.7,7441.06,0.35,139,7969060,0,0,47.1,0,55.6,6913060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH147","OH147",4,237554,584841,2.46,170.2,973752000,0,0,47.3,0,71.9,195930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OH149","OH149",16,123935,269991,2.18,182.6,370689000,0,0,53.8,0,73.5,169293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
